Año,Mes,Puerto,Cód.Arancelario,Descripción.Cód.Arancelario,Operación,País.Origen,Puerto.Origen,País.Destino,Puerto.Destino,Unidades
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de Tenerife,5286
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ITALIA,SAVONA,28
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,MALTA,MALTA (VALETTA),2
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,PORTUGAL,PRAIA DA VITORIA,1269
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,REINO UNIDO,SOUTHAMPTON,9
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,CABO VERDE,PRAIA,ESPAÑA,Santa Cruz de Tenerife,1348
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de Tenerife,1315
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,13592
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de Tenerife,1325
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,467
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de Tenerife,5342
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ITALIA,SAVONA,ESPAÑA,Santa Cruz de Tenerife,43
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,REINO UNIDO,SOUTHAMPTON,ESPAÑA,Santa Cruz de Tenerife,3
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),34475
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,24
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,118
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,629
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,19521
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,MORRO JABLE (FUERTEVENTURA),247
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),90
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,57
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,34690
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de Tenerife,9
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,167
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,637
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,20039
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,MORRO JABLE (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,300
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,44
2020,ene,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,91
2020,ene,S/S DE LA GOMERA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,CABO VERDE,PRAIA,1098
2020,ene,S/S DE LA GOMERA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,ARRECIFE DE LANZAROTE,2463
2020,ene,S/S DE LA GOMERA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,1325
2020,ene,S/S DE LA GOMERA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,4993
2020,ene,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,550
2020,ene,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,5
2020,ene,S/S DE LA GOMERA,0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,574
2020,ene,S/S DE LA GOMERA,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,2
2020,ene,S/S DE LA GOMERA,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,LA LUZ Y LAS PALMAS,CABO VERDE,PRAIA,18
2020,ene,S/S DE LA GOMERA,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,CABO VERDE,PRAIA,2
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,54721
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,PLAYA DE SANTIAGO (LA GOMERA),634
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,1195
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,VALLE GRAN REY,2814
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,53956
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,PLAYA DE SANTIAGO (LA GOMERA),ESPAÑA,San Sebastian de la Gomera,553
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,947
2020,ene,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,VALLE GRAN REY,ESPAÑA,San Sebastian de la Gomera,1689
